d,unixTs,cdd90dma
2012-02-02,1328140800,1267841.5483
2012-02-03,1328227200,1271976.6044
2012-02-04,1328313600,1279456.1690
2012-02-05,1328400000,1281189.7295
2012-02-06,1328486400,1284767.8094
2012-02-07,1328572800,1225337.8517
2012-02-08,1328659200,1211454.3261
2012-02-09,1328745600,1211036.1665
2012-02-10,1328832000,1204313.3556
2012-02-11,1328918400,1261138.3622
2012-02-12,1329004800,1249348.5847
2012-02-13,1329091200,1287304.1602
2012-02-14,1329177600,1155531.2521
2012-02-15,1329264000,1137048.3424
2012-02-16,1329350400,1132844.2103
2012-02-17,1329436800,1133448.9907
2012-02-18,1329523200,1130052.8998
2012-04-15,1334448000,1083151.9199
2013-06-29,1372464000,3966438.8355
2013-08-15,1376524800,2442656.1529
2015-12-01,1448928000,4426462.6122
2010-12-16,1292457600,319672.8767
2018-12-15,1544832000,13437478.8280
2019-08-15,1565827200,12616938.8464
2021-03-29,1616976000,15091481.7879
2022-03-12,1647043200,9414977.3295
2011-03-29,1301356800,492462.6485
2011-03-30,1301443200,492217.2703
2011-04-01,1301616000,493443.1260
2011-04-02,1301702400,490307.3534
2011-04-03,1301788800,489752.7023
2011-04-04,1301875200,498995.6656
2011-04-05,1301961600,504887.0489
2011-04-06,1302048000,506193.9370
2011-04-07,1302134400,506505.3657
2011-04-08,1302220800,507400.8076
2011-04-12,1302566400,483459.5415
2011-04-14,1302739200,481830.7547
2011-03-31,1301529600,492282.1079
2016-12-24,1482537600,6026764.9643
2022-09-02,1662076800,7830955.9605
2024-06-22,1719014400,16509845.9585
2024-10-01,1727740800,9914365.3789
2011-06-17,1308268800,1547096.6639
2011-06-07,1307404800,918166.8152
2011-06-08,1307491200,992868.8072
2011-06-02,1306972800,780653.7489
2011-06-18,1308355200,1552096.0838
2011-06-19,1308441600,1612564.7391
2011-06-20,1308528000,1619375.3250
2011-06-21,1308614400,1622771.7970
2011-06-22,1308700800,1614710.6783
2011-06-23,1308787200,1623223.7552
2011-06-24,1308873600,1624454.8981
2011-06-25,1308960000,1623540.1785
2011-06-26,1309046400,1644997.8502
2011-06-27,1309132800,1689858.7123
2011-06-28,1309219200,1718722.0253
2012-02-19,1329609600,1118649.4493
2012-02-20,1329696000,1102412.9035
2012-02-21,1329782400,1101847.5359
2012-02-22,1329868800,1082704.4628
2012-02-23,1329955200,1083028.6001
2012-02-24,1330041600,1080770.9446
2012-02-25,1330128000,1083290.6335
2012-02-26,1330214400,1053101.4737
2012-02-27,1330300800,1035720.7594
2012-02-28,1330387200,1022867.8490
2012-02-29,1330473600,1037586.8158
2012-03-01,1330560000,1043089.5598
2012-03-02,1330646400,1048980.5258
2012-03-03,1330732800,1043330.0247
2012-03-04,1330819200,1040148.4989
2012-03-05,1330905600,1040769.6164
2012-03-06,1330992000,1030596.0394
2012-03-07,1331078400,1013558.1074
2012-03-09,1331251200,1021054.6878
2012-03-10,1331337600,1003500.1868
2012-04-22,1335052800,1103363.7546
2013-07-17,1374019200,2484357.2215
2013-08-12,1376265600,2296440.2092
2015-12-25,1451001600,5013769.6749
2011-01-01,1293840000,267076.8218
2018-12-30,1546128000,13664816.0637
2019-08-09,1565308800,13159442.2808
2021-04-05,1617580800,13740024.7721
2022-05-12,1652313600,8737936.3663
2011-05-30,1306713600,730639.3776
2011-05-31,1306800000,735048.1172
2011-06-03,1307059200,832007.1369
2011-06-04,1307145600,840181.5481
2011-06-05,1307232000,870988.7601
2011-06-06,1307318400,903383.3601
2011-06-09,1307577600,1027337.5817
2011-06-10,1307664000,1073610.6381
2011-06-11,1307750400,1134872.8683
2011-06-12,1307836800,1166064.1342
2011-06-13,1307923200,1216926.1037
2011-06-14,1308009600,1381645.3429
2011-06-15,1308096000,1453110.9653
2011-06-16,1308182400,1521616.7317
2011-06-01,1306886400,740407.2537
2016-12-06,1480982400,5342523.2113
2022-08-14,1660435200,8267636.3607
2024-07-09,1720483200,15681982.5580
2024-10-02,1727827200,9815253.8467
2024-11-30,1732924800,13639848.8746
2012-03-18,1332028800,1022121.9287
2012-03-24,1332547200,1035145.6475
2012-03-25,1332633600,1032708.0908
2012-03-26,1332720000,1036042.6848
2016-01-14,1452729600,5326876.3260
2018-01-12,1515715200,18321792.4955
2018-02-18,1518912000,15090523.3144
2018-07-31,1532995200,4832053.2658
2018-08-09,1533772800,4721479.2382
2019-01-08,1546905600,13632756.5067
2019-08-05,1564963200,13217146.3027
2021-04-12,1618185600,12988691.6843
2022-05-22,1653177600,9545232.3277
2022-07-14,1657756800,9359682.1170
2011-04-21,1303344000,500783.4427
2011-04-23,1303516800,516013.9088
2011-04-28,1303948800,451076.9781
2011-04-29,1304035200,531228.6988
2011-07-17,1310860800,1760980.9996
2011-07-19,1311033600,1804877.0543
2011-07-20,1311120000,1819822.2378
2011-07-21,1311206400,1812184.4376
2011-07-22,1311292800,1799982.9507
2011-07-23,1311379200,1795823.1033
2012-03-11,1331424000,1005720.1682
2012-03-12,1331510400,1007553.0692
2012-03-13,1331596800,1010255.5145
2012-03-14,1331683200,1017019.0730
2012-03-15,1331769600,1011242.0318
2012-03-16,1331856000,1027871.8094
2012-03-17,1331942400,1032090.2879
2012-03-19,1332115200,1004434.6610
2012-03-20,1332201600,1008870.9301
2012-03-21,1332288000,1018097.7613
2012-03-22,1332374400,1020999.9311
2012-03-27,1332806400,1033159.8065
2012-04-28,1335571200,1190353.7556
2024-10-03,1727913600,9461002.4532
2025-01-12,1736640000,18875904.6330
2024-11-15,1731628800,11307007.5009
2013-07-03,1372809600,3692386.7136
2013-08-02,1375401600,2185941.2793
2011-01-04,1294099200,253841.3997
2011-04-10,1302393600,502227.3601
2011-04-13,1302652800,482181.2373
2011-04-16,1302912000,493965.1593
2011-04-18,1303084800,501695.2782
2011-07-18,1310947200,1802938.8807
2016-11-29,1480377600,5131898.4693
2018-04-29,1524960000,8358381.9078
2018-05-11,1525996800,6517721.4838
2018-05-20,1526774400,7056476.3187
2018-05-29,1527552000,6221529.4449
2012-03-23,1332460800,1034135.5772
2018-06-07,1528329600,6054348.0728
2024-07-16,1721088000,15559138.3753
2024-10-31,1730332800,9409730.2458
2024-12-02,1733097600,13910248.3221
2025-01-27,1737936000,19867026.5321
2025-02-12,1739318400,19530499.0776
2025-04-28,1745798400,11004721.1760
2025-03-02,1740873600,16549836.1839
2025-03-09,1741478400,14834332.7826
2025-03-31,1743379200,11292858.6878
2012-03-30,1333065600,1102806.3352
2024-07-23,1721692800,16110702.5064
2012-04-03,1333411200,1080871.7374
2012-04-04,1333497600,1078791.5297
2012-03-29,1332979200,1035190.0817
2012-04-05,1333584000,1077679.2007
2012-04-07,1333756800,1081195.0657
2012-04-08,1333843200,1072690.6707
2012-04-10,1334016000,1080052.6205
2012-04-11,1334102400,1063253.8255
2012-04-12,1334188800,1077623.0709
2012-04-13,1334275200,1080863.4008
2012-04-14,1334361600,1078084.5646
2012-03-31,1333152000,1077532.6002
2012-04-16,1334534400,1083273.9719
2012-04-17,1334620800,1081797.1981
2012-04-19,1334793600,1083136.0800
2012-04-20,1334880000,1091421.2294
2012-04-21,1334966400,1094879.1427
2012-04-23,1335139200,1105915.2027
2012-04-24,1335225600,1108629.8032
2012-04-25,1335312000,1190180.2859
2012-04-26,1335398400,1194821.2882
2012-04-27,1335484800,1191501.6756
2012-04-29,1335657600,1189478.2032
2012-04-30,1335744000,1202510.1599
2012-05-01,1335830400,1205074.8960
2012-05-02,1335916800,1205199.1368
2012-05-03,1336003200,1207686.5153
2012-05-06,1336262400,1237583.6160
2012-05-07,1336348800,1238050.0811
2012-05-08,1336435200,1243221.5263
2012-05-09,1336521600,1251607.5615
2012-05-10,1336608000,1254627.5037
2012-05-13,1336867200,1235844.1938
2012-05-14,1336953600,1187062.4145
2012-05-15,1337040000,1194164.2054
2012-05-16,1337126400,1197738.8421
2012-05-17,1337212800,1218377.8594
2012-05-19,1337385600,1232797.7452
2012-05-20,1337472000,1246271.6370
2012-05-22,1337644800,1273335.8585
2012-05-23,1337731200,1278523.8983
2012-05-25,1337904000,1279237.9306
2012-05-26,1337990400,1289605.3095
2012-05-27,1338076800,1294718.0867
2012-05-28,1338163200,1297733.1080
2012-05-29,1338249600,1279719.5374
2012-05-30,1338336000,1277311.0613
2012-06-01,1338508800,1333687.3187
2012-06-02,1338595200,1331948.9829
2012-06-04,1338768000,1354514.3830
2012-06-05,1338854400,1359112.2104
2012-06-08,1339113600,1369565.9564
2012-06-09,1339200000,1369343.1675
2012-06-10,1339286400,1368562.0179
2012-06-11,1339372800,1370007.5048
2012-06-12,1339459200,1375467.4338
2012-06-14,1339632000,1367862.3337
2016-05-31,1464652800,5670770.3177
2011-01-08,1294444800,248267.3575
2016-06-23,1466640000,5923906.7022
2012-06-22,1340323200,1386326.6483
2012-06-23,1340409600,1387526.6531
2012-06-24,1340496000,1413668.3755
2024-07-24,1721779200,16127948.0862
2012-06-25,1340582400,1417050.1093
2012-06-27,1340755200,1427373.6352
2012-06-29,1340928000,1366093.5632
2012-06-30,1341014400,1370219.5581
2012-06-20,1340150400,1392946.0309
2012-07-01,1341100800,1369356.8593
2012-07-03,1341273600,1353286.1031
2012-07-04,1341360000,1359424.3867
2012-07-05,1341446400,1350270.0209
2012-07-06,1341532800,1356270.5919
2012-07-07,1341619200,1378342.7012
2012-07-08,1341705600,1367708.8372
2012-07-10,1341878400,1452390.5751
2012-07-11,1341964800,1449858.1586
2012-07-13,1342137600,1460316.8441
2012-07-14,1342224000,1525466.2165
2012-07-16,1342396800,1532666.5706
2012-07-17,1342483200,1601477.3538
2012-07-18,1342569600,1613453.6789
2012-07-19,1342656000,1619290.3076
2012-07-20,1342742400,1628265.6310
2012-07-23,1343001600,1634622.0628
2012-07-24,1343088000,1548767.8408
2012-07-25,1343174400,1549771.4501
2012-07-26,1343260800,1558314.4601
2012-07-27,1343347200,1564878.8980
2012-07-29,1343520000,1567531.4468
2012-07-30,1343606400,1566664.5385
2012-07-31,1343692800,1577462.0984
2012-08-02,1343865600,1595052.8263
2012-08-03,1343952000,1607862.6902
2012-08-05,1344124800,1602828.4719
2012-08-06,1344211200,1606535.6674
2012-08-08,1344384000,1636279.4864
2012-08-09,1344470400,1636434.1071
2012-08-11,1344643200,1570131.0455
2012-08-12,1344729600,1546193.7868
2012-08-13,1344816000,1545122.6327
2012-08-14,1344902400,1549425.2015
2012-08-15,1344988800,1544327.3648
2012-08-16,1345075200,1549273.6647
2012-08-18,1345248000,1630835.5885
2012-08-19,1345334400,1718889.7802
2012-08-21,1345507200,1731552.6839
2012-08-22,1345593600,1744094.4305
2012-08-25,1345852800,1749799.3014
2012-08-26,1345939200,1749196.9473
2012-08-27,1346025600,1815369.4754
2012-08-28,1346112000,1840355.9972
2012-08-30,1346284800,1778206.1659
2012-08-31,1346371200,1881318.5345
2012-09-01,1346457600,1878958.1574
2012-09-02,1346544000,1865096.4009
2012-09-03,1346630400,1862175.7571
2016-04-11,1460332800,6307517.5386
2012-06-17,1339891200,1366075.5627
2012-09-11,1347321600,1974621.7850
2012-09-06,1346889600,1866124.8494
2012-09-12,1347408000,1977488.7567
2012-09-07,1346976000,1869189.0788
2012-09-13,1347494400,1976436.8811
2012-09-15,1347667200,1980454.4655
2012-09-16,1347753600,1980344.8003
2012-09-17,1347840000,2009873.2035
2012-09-09,1347148800,1880777.9789
2012-09-18,1347926400,2030306.7510
2012-09-19,1348012800,2042118.0040
2012-09-20,1348099200,2064272.1437
2012-09-22,1348272000,2077194.0254
2012-09-23,1348358400,2075830.0238
2012-09-25,1348531200,2109382.0165
2012-09-26,1348617600,2116482.5051
2012-09-28,1348790400,2174663.0154
2012-09-30,1348963200,2184911.3623
2012-10-01,1349049600,2188169.6211
2012-10-02,1349136000,2188335.4805
2012-10-03,1349222400,2223729.9679
2012-10-04,1349308800,2232400.9965
2012-10-06,1349481600,2211092.1788
2012-10-07,1349568000,2204324.3008
2012-10-08,1349654400,2160801.4480
2012-10-09,1349740800,2149893.5206
2012-10-11,1349913600,2153651.9362
2012-10-13,1350086400,2089575.7756
2012-10-14,1350172800,2108205.5688
2012-10-15,1350259200,2043944.9488
2012-10-16,1350345600,2039958.1914
2012-10-18,1350518400,2084984.4093
2012-10-20,1350691200,2087038.6556
2012-10-21,1350777600,2103449.8787
2012-10-22,1350864000,2101899.9573
2012-10-23,1350950400,2103314.7048
2012-10-24,1351036800,2104193.3852
2012-10-26,1351209600,2162168.9526
2012-10-28,1351382400,2152285.5945
2012-10-29,1351468800,2145728.8237
2012-10-30,1351555200,2157394.0099
2012-10-31,1351641600,2148572.1599
2012-11-02,1351814400,2143875.9862
2012-11-03,1351900800,2136277.0679
2012-11-04,1351987200,2141674.2380
2012-11-05,1352073600,2138831.4198
2012-11-06,1352160000,2113072.7400
2012-11-09,1352419200,2130546.3481
2012-11-10,1352505600,2129761.3042
2012-11-11,1352592000,2134818.2535
2012-11-13,1352764800,2137515.0553
2012-11-15,1352937600,2074567.9203
2012-11-16,1353024000,2068191.8049
2012-11-17,1353110400,1981806.1020
2012-11-18,1353196800,1962231.6464
2012-11-19,1353283200,1963886.3124
2012-11-21,1353456000,1941909.4478
2012-11-22,1353542400,1947986.7052
2012-11-23,1353628800,1957933.6180
2013-05-02,1367452800,5352424.1535
2011-02-02,1296604800,385513.0236
2021-05-05,1620172800,13496801.4553
2010-08-21,1282348800,83792.9402
2021-05-01,1619827200,13510080.6896
2010-08-22,1282435200,84801.1397
2010-08-24,1282608000,84838.3018
2021-05-02,1619913600,13508682.3716
2010-08-25,1282694400,84752.8147
2010-08-26,1282780800,80249.3682
2010-08-27,1282867200,80866.8913
2021-05-03,1620000000,13549467.8494
2010-08-28,1282953600,80936.2630
2010-08-30,1283126400,81027.8753
2010-08-31,1283212800,82996.8959
2010-09-01,1283299200,83482.1182
2021-05-06,1620259200,13395395.7041
2010-09-02,1283385600,82549.0663
2010-09-03,1283472000,83422.1368
2010-09-04,1283558400,83612.5877
2010-09-07,1283817600,86324.5547
2021-05-07,1620345600,13547802.9160
2010-09-08,1283904000,85919.1142
2010-09-09,1283990400,87658.7530
2010-09-10,1284076800,87693.1138
2010-09-11,1284163200,87806.6043
2010-09-13,1284336000,88401.7936
2010-09-14,1284422400,88384.8129
2010-09-15,1284508800,88984.5945
2010-09-16,1284595200,90742.3453
2010-09-17,1284681600,109742.4918
2010-09-19,1284854400,110693.4203
2010-09-20,1284940800,111369.1327
2012-11-26,1353888000,1898152.9584
2012-11-27,1353974400,1908354.5737
2012-11-29,1354147200,1817438.2269
2012-11-30,1354233600,1837087.0999
2012-12-01,1354320000,1839605.3457
2012-12-02,1354406400,1840608.3816
2012-12-03,1354492800,1846568.6854
2012-12-06,1354752000,1969013.8306
2012-12-07,1354838400,2014372.8079
2012-12-08,1354924800,2003483.5060
2012-12-09,1355011200,1909752.5960
2012-12-12,1355270400,1962756.1293
2012-12-13,1355356800,2007684.1761
2012-12-14,1355443200,2008700.1641
2012-12-15,1355529600,2008279.4552
2012-12-16,1355616000,1980379.4172
2012-12-18,1355788800,1938919.0061
2012-12-19,1355875200,1924482.6276
2012-12-20,1355961600,1926165.3768
2012-12-21,1356048000,1924919.9989
2012-12-22,1356134400,1923929.8224
2012-12-25,1356393600,1876159.7952
2012-12-26,1356480000,1868474.6811
2012-12-28,1356652800,1815811.6880
2012-12-29,1356739200,1817013.2331
2012-12-31,1356912000,1866662.6488
2013-09-23,1379894400,2486036.6450
2010-08-19,1282176000,83302.5002
2021-05-08,1620432000,13353077.5034
2024-08-20,1724112000,16688077.1303
2010-08-20,1282262400,82882.7403
2010-09-27,1285545600,119178.7365
2010-09-26,1285459200,113228.8063
2010-09-28,1285632000,158861.9814
2010-09-29,1285718400,160571.7428
2024-09-04,1725408000,11105574.8381
2010-09-30,1285804800,160403.6943
2010-10-01,1285891200,177453.8711
2010-10-02,1285977600,201483.7032
2010-10-04,1286150400,205003.8948
2010-10-05,1286236800,218377.3704
2010-10-07,1286409600,220607.2661
2010-10-08,1286496000,224789.7119
2010-10-10,1286668800,225574.0126
2010-10-11,1286755200,226313.3073
2010-10-12,1286841600,226632.0453
2010-10-13,1286928000,229782.9876
2010-10-14,1287014400,231282.0138
2010-10-16,1287187200,240421.2423
2010-10-17,1287273600,240176.7202
2010-10-18,1287360000,240415.0241
2010-10-19,1287446400,239467.1641
2010-10-20,1287532800,239853.0619
2010-10-23,1287792000,238531.8901
2010-10-24,1287878400,231999.9535
2010-10-25,1287964800,230616.1797
2010-10-26,1288051200,231308.6010
2010-10-28,1288224000,240571.4680
2010-10-29,1288310400,240760.0743
2010-10-30,1288396800,240684.4504
2010-10-31,1288483200,241776.7013
2010-11-01,1288569600,242360.2669
2010-11-03,1288742400,243106.2798
2010-11-04,1288828800,247736.2712
2010-11-05,1288915200,248938.3792
2010-11-06,1289001600,263820.6404
2010-11-09,1289260800,279110.1811
2010-11-10,1289347200,279357.2535
2010-11-11,1289433600,278881.8206
2010-11-12,1289520000,278997.1532
2010-11-13,1289606400,280154.8001
2010-11-15,1289779200,303826.6298
2010-11-17,1289952000,304325.7564
2010-11-18,1290038400,304712.1094
2010-11-19,1290124800,306217.7346
2010-11-21,1290297600,307434.4922
2010-11-22,1290384000,307681.5408
2010-11-23,1290470400,309551.4020
2010-11-24,1290556800,311679.2589
2010-11-25,1290643200,313906.3627
2010-11-28,1290902400,318344.3606
2010-11-30,1291075200,319028.1940
2010-12-01,1291161600,319986.0039
2010-12-02,1291248000,324728.2679
2010-12-04,1291420800,321891.4705
2010-12-05,1291507200,322288.2323
2010-12-06,1291593600,331252.9692
2010-12-07,1291680000,336380.7620
2010-12-08,1291766400,334788.5718
2010-12-10,1291939200,337125.2225
2010-12-11,1292025600,338408.5862
2010-12-12,1292112000,337815.9411
2010-12-13,1292198400,341641.2112
2010-12-14,1292284800,340296.4713
2010-12-17,1292544000,319292.9201
2010-12-18,1292630400,320295.3694
2010-12-19,1292716800,321465.0753
2025-02-10,1739145600,20112719.6386
2014-05-11,1399766400,4377530.7607
2010-09-23,1285200000,112539.2889
2010-12-25,1293235200,348999.8584
2010-12-24,1293148800,348115.1978
2010-12-26,1293321600,343025.9380
2010-12-27,1293408000,304550.7942
2010-12-29,1293580800,306656.6975
2021-05-14,1620950400,13207657.4379
2010-12-30,1293667200,290684.3527
2010-12-31,1293753600,267547.0417
2010-12-21,1292889600,349431.4097
2021-05-16,1621123200,13143889.5632
2021-05-17,1621209600,13087733.0500
2021-05-18,1621296000,13055809.2371
2021-05-19,1621382400,13139061.4959
2021-05-21,1621555200,13064769.9708
2021-05-22,1621641600,12986210.5820
2021-05-23,1621728000,12977324.6925
2021-05-24,1621814400,12957261.6629
2021-05-25,1621900800,12741750.3162
2021-05-28,1622160000,12457400.6438
2021-05-29,1622246400,12384119.3966
2021-05-30,1622332800,12521795.6870
2021-05-31,1622419200,12376150.5375
2021-06-01,1622505600,12551406.9157
2021-06-02,1622592000,12525512.5414
2021-06-04,1622764800,12514775.2642
2021-06-05,1622851200,12498156.3351
2021-06-06,1622937600,12313831.1432
2021-06-07,1623024000,12299627.1937
2021-06-08,1623110400,12315436.5685
2021-06-11,1623369600,11974330.1169
2021-06-12,1623456000,11804775.4964
2021-06-13,1623542400,11737767.4349
2021-06-15,1623715200,11574064.8220
2021-06-16,1623801600,11550117.4431
2021-06-17,1623888000,11543312.9893
2021-06-18,1623974400,11456060.5686
2021-06-19,1624060800,11418947.0381
2021-06-20,1624147200,11315982.3956
2021-06-21,1624233600,11197715.0815
2021-06-23,1624406400,11067594.9544
2021-06-24,1624492800,11045303.9292
2021-06-25,1624579200,11154811.2515
2021-06-26,1624665600,11107036.3423
2021-06-27,1624752000,11073905.6302
2021-06-28,1624838400,11015254.6836
2021-07-01,1625097600,10553155.1704
2021-07-04,1625356800,10527698.8883
2021-07-05,1625443200,10199553.0712
2021-07-06,1625529600,10151059.5010
2021-07-10,1625875200,9890118.7629
2021-07-11,1625961600,9734377.6672
2021-07-12,1626048000,9712856.6723
2021-07-16,1626393600,9177878.7671
2021-07-17,1626480000,9654006.8259
2021-07-21,1626825600,9544687.7708
2021-07-24,1627084800,9117456.9915
2021-08-02,1627862400,10461078.4820
2022-03-17,1647475200,9416212.0683
2010-12-22,1292976000,347999.6475
