d,unixTs,hashrate
2011-01-01,1293840000,0.13
2011-01-02,1293926400,0.13
2011-01-03,1294012800,0.12
2011-01-04,1294099200,0.11
2011-01-05,1294185600,0.12
2011-01-06,1294272000,0.11
2011-01-07,1294358400,0.13
2011-01-08,1294444800,0.14
2011-01-09,1294531200,0.13
2011-01-10,1294617600,0.13
2011-01-11,1294704000,0.14
2011-01-12,1294790400,0.14
2011-01-13,1294876800,0.15
2011-01-14,1294963200,0.15
2011-01-15,1295049600,0.13
2011-01-16,1295136000,0.16
2011-01-17,1295222400,0.17
2011-01-18,1295308800,0.13
2011-01-19,1295395200,0.15
2011-01-20,1295481600,0.17
2011-01-21,1295568000,0.16
2011-01-22,1295654400,0.15
2011-01-23,1295740800,0.16
2011-01-24,1295827200,0.17
2011-01-25,1295913600,0.14
2011-01-26,1296000000,0.16
2011-01-27,1296086400,0.16
2011-01-28,1296172800,0.17
2011-01-29,1296259200,0.18
2011-01-30,1296345600,0.17
2011-01-31,1296432000,0.19
2011-02-01,1296518400,0.18
2011-02-02,1296604800,0.17
2011-02-03,1296691200,0.18
2011-02-04,1296777600,0.21
2011-02-05,1296864000,0.20
2011-02-06,1296950400,0.19
